Date,Resource Name,Site,Off page Activity,Submitted site Domain,Published Link,focus url,Keywords
7/16/2018,Sangavi,https://www.rokuaccountlink.com/,Bookmarking,https://getpocket.com,https://getpocket.com/@ReenaJoseph/share/3558888,,roku.com/link
7/16/2018,Sangavi,https://www.rokuaccountlink.com/,Bookmarking,http://www.apsense.com,Submitted,,Roku com link
7/16/2018,Sangavi,https://www.rokuaccountlink.com/,Bookmarking,http://www.pearltrees.com/,https://www.pearltrees.com/reenajoseph1996#item229450728/l475,,Roku com link
7/16/2018,Sangavi,https://www.rokuaccountlink.com/,Bookmarking,https://diigo.com/,https://diigo.com/0cmjqh,,Roku com link
7/16/2018,Sangavi,https://www.rokuaccountlink.com/,Bookmarking,https://www.plurk.com,https://www.plurk.com/p/muxca3,,roku.com/link
7/16/2018,Sangavi,https://www.rokuaccountlink.com/,Bookmarking,http://www.folkd.com,Submitted,,roku.com/link
7/16/2018,Sangavi,https://www.rokuaccountlink.com/,Bookmarking,https://itsmyurls.com/,Submitted,,Roku com link
7/16/2018,Sangavi,https://www.rokuaccountlink.com/,Bookmarking,http://ttlink.com,http://ttlink.com/bookmark/65b005aa-1b75-4707-bbab-fbb5c909467b,,Roku com link
7/16/2018,Sangavi,https://www.rokuaccountlink.com/,Bookmarking,https://padlet.com,https://padlet.com/ReenaJoseph/z50q189whr4z/wish/270289341,,roku.com/link
7/16/2018,Sangavi,https://www.rokuaccountlink.com/,Bookmarking,https://contently.com/,Submitted,,roku.com/link
7/16/2018,Sangavi,https://www.rokuaccountlink.com/,Bookmarking,https://myspace.com,https://myspace.com/reena.joseph/post/activity_profile_81305233_76b28a43959441e9a42a03d7e5ab3e62/comments,,Roku com link
7/16/2018,Sangavi,https://www.rokuaccountlink.com/,Bookmarking,https://www.youtube.com,https://www.youtube.com/watch?v=XrMYFOMYcnM,,Roku com link
7/16/2018,Sangavi,https://www.rokuaccountlink.com/,Bookmarking,https://www.youtube.com,https://www.youtube.com/watch?v=gVr8eLW0-_o,,roku.com/link
7/16/2018,Sangavi,https://www.rokuaccountlink.com/,Bookmarking,https://tampa.storeboard.com/,Submitted,,roku.com/link
7/17/2018,Sangavi,https://www.rokuaccountlink.com/,Web 2.0,http://fc2.com,http://reenajoseph.blog.fc2.com/blog-category-2.html,,Roku com link
7/17/2018,Sangavi,https://www.rokuaccountlink.com/,Web 2.0,http://strikingly.com,http://reenajoseph.strikingly.com/blog/watch-the-top-10-searched-kids-tv-shows-and-movies,,Roku com link
7/17/2018,Sangavi,https://www.rokuaccountlink.com/,Web 2.0,https://kinja.com/,https://reenajoseph1996.kinja.com/activate-and-watch-amazon-video-channel-on-roku-1827647367,,roku.com/link
7/17/2018,Sangavi,https://www.rokuaccountlink.com/,Bookmarking,https://getpocket.com,https://getpocket.com/@ReenaJoseph/share/3561501,,roku.com/link
7/17/2018,Sangavi,https://www.rokuaccountlink.com/,Bookmarking,http://www.apsense.com,Submitted,,Roku com link
7/17/2018,Sangavi,https://www.rokuaccountlink.com/,Bookmarking,http://www.pearltrees.com/,https://www.pearltrees.com/reenajoseph1996#item229502472/l576,,Roku com link
7/17/2018,Sangavi,https://www.rokuaccountlink.com/,Bookmarking,https://diigo.com/,https://diigo.com/0cmui3,,roku.com/link
7/17/2018,Sangavi,https://www.rokuaccountlink.com/,Bookmarking,https://www.plurk.com,https://www.plurk.com/p/muz3ts,,roku.com/link
7/17/2018,Sangavi,https://www.rokuaccountlink.com/,Bookmarking,http://www.folkd.com,Submitted,,Roku com link
7/17/2018,Sangavi,https://www.rokuaccountlink.com/,Bookmarking,https://itsmyurls.com/,Submitted,,Roku com link
7/17/2018,Sangavi,https://www.rokuaccountlink.com/,Bookmarking,http://ttlink.com,http://ttlink.com/bookmark/955f2644-600f-4cff-97a9-a001c8ed8e7f,,roku.com/link
7/17/2018,Sangavi,https://www.rokuaccountlink.com/,Bookmarking,https://padlet.com,https://padlet.com/ReenaJoseph/42x8ruajwq6i/wish/270387320,,roku.com/link
7/17/2018,Sangavi,https://www.rokuaccountlink.com/,Bookmarking,https://contently.com/,Submitted,,Roku com link
7/17/2018,Sangavi,https://www.rokuaccountlink.com/,Bookmarking,https://myspace.com,https://myspace.com/reena.joseph/post/activity_profile_81305233_7cecc5285b2941318a176fab7c22a5e3/comments,,Roku com link
7/17/2018,Sangavi,https://www.rokuaccountlink.com/,Bookmarking,https://dzone.com,Submitted,,roku.com/link
7/18/2018,Sangavi,https://www.rokuaccountlink.com/,Web 2.0,https://jimdo.com,https://reenajoseph.jimdofree.com/2018/07/18/a-flashback-with-these-pixar-movies/,,roku.com/link
7/18/2018,Sangavi,https://www.rokuaccountlink.com/,Web 2.0,https://weebly.com,https://reenajoseph.weebly.com/blog/how-to-watch-nick-jr-channel-on-roku,,Roku com link
7/18/2018,Sangavi,https://www.rokuaccountlink.com/,Web 2.0,http://bravesites.com,http://reenajoseph.bravesites.com/entries/general/parental-controls-on-roku,,Roku com link
7/18/2018,Sangavi,https://www.rokuaccountlink.com/,Bookmarking,https://getpocket.com,https://getpocket.com/@ReenaJoseph/share/3564475,,roku.com/link
7/18/2018,Sangavi,https://www.rokuaccountlink.com/,Bookmarking,http://www.apsense.com,Submitted,,roku.com/link
7/18/2018,Sangavi,https://www.rokuaccountlink.com/,Bookmarking,http://www.pearltrees.com/,https://www.pearltrees.com/reenajoseph1996#item229597876/l514,,Roku com link
7/18/2018,Sangavi,https://www.rokuaccountlink.com/,Bookmarking,https://diigo.com/,https://diigo.com/0cn715,,Roku com link
7/18/2018,Sangavi,https://www.rokuaccountlink.com/,Bookmarking,https://www.plurk.com,https://www.plurk.com/p/mv18sf,,roku.com/link
7/18/2018,Sangavi,https://www.rokuaccountlink.com/,Bookmarking,http://www.folkd.com,Submitted,,roku.com/link
7/18/2018,Sangavi,https://www.rokuaccountlink.com/,Bookmarking,https://itsmyurls.com/,Submitted,,Roku com link
7/18/2018,Sangavi,https://www.rokuaccountlink.com/,Bookmarking,http://ttlink.com,http://ttlink.com/bookmark/6fe1a509-edff-4065-8c5e-2d6c52567302,,Roku com link
7/18/2018,Sangavi,https://www.rokuaccountlink.com/,Bookmarking,https://padlet.com,https://padlet.com/ReenaJoseph/z50q189whr4z/wish/270501868,,roku.com/link
7/18/2018,Sangavi,https://www.rokuaccountlink.com/,Bookmarking,https://contently.com/,Submitted,,roku.com/link
7/18/2018,Sangavi,https://www.rokuaccountlink.com/,Bookmarking,https://myspace.com,https://myspace.com/reena.joseph/post/activity_profile_81305233_4c77eb681d3f4c888b15e3a90caa93ae/comments,,Roku com link
7/18/2018,Sangavi,https://www.rokuaccountlink.com/,Bookmarking,https://dzone.com,Submitted,,Roku com link
7/18/2018,Sangavi,https://www.rokuaccountlink.com/,Bookmarking,https://ello.co,https://ello.co/reenajoseph/post/gyhnsuxushvsrk62vtdgzq,,roku.com/link
